waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
40,1.7558666666666667,1.6614954354616196,-1.0501666666666667,-0.6955796580856731,2.0406,1.4559666970137677,-2.685833333333333,-2.6855219594777493,-1.5794333333333332,-1.5794333368748479,0.0,9.049365977422444e-10,0.2817901322639018,0.215914,0.05
41,1.7264,1.6615000086062617,-1.0219666666666667,-0.6954475828924199,1.9885666666666666,1.455753334276844,-2.6708999999999996,-2.6706523174895196,-1.5787666666666667,-1.5787666694207627,0.0,5.96798276824834e-10,0.2564880859710818,0.189988,0.05
42,1.7073333333333334,1.6615098824281564,-0.9977,-0.6952017871152758,1.9521333333333333,1.4552076954160247,-2.6557333333333335,-2.6563320365048164,-1.5776000000000001,-1.5775999937494045,0.0,-2.1594198592379782e-09,0.23823671894298842,0.17293,0.015
43,1.6980333333333333,1.6614876934759395,-0.9767333333333332,-0.6950232036300323,1.9315,1.4546786756153578,-2.6420666666666666,-2.6425721807018157,-1.5762666666666665,-1.5762666580613336,0.0,-5.151089453757505e-09,0.226588839053766,0.163957,0.015
44,1.6978,1.661459934354236,-0.9601666666666667,-0.694845609856276,1.9286666666666665,1.4541382336148854,-2.6324333333333336,-2.6329367197336015,-1.5751,-1.5750999970159254,0.0,-7.809072780877737e-10,0.22244600495797018,0.163679,0.015
45,1.6976666666666667,1.6614317738644062,-0.9420999999999999,-0.6946685747265181,1.9241333333333335,1.4536077897572477,-2.6234,-2.6238949560105476,-1.5738666666666667,-1.573866664419753,0.0,-5.856156761585324e-10,0.21753536486752423,0.16342,0.015
46,1.6975333333333333,1.6614025009890943,-0.9241,-0.694514256564213,1.9201333333333335,1.4531249157579293,-2.6169333333333333,-2.617403458594243,-1.5729,-1.5728999983665053,0.0,-4.202683296993297e-10,0.21296014249106746,0.163942,0.015
47,1.6974666666666665,1.661373933978587,-0.9051333333333332,-0.6943755359775151,1.9150666666666665,1.4526799513826953,-2.6116,-2.6120389857390665,-1.572,-1.5719999989025184,0.0,-2.738917339952877e-10,0.207975640271783,0.164764,0.015
48,1.6974,1.6613460996946647,-0.8863333333333333,-0.6942541708844993,1.9105,1.4522894208553796,-2.6084666666666667,-2.6088666256038016,-1.5713333333333335,-1.5713333326173473,0.0,-1.694700480018249e-10,0.20336805025268537,0.16639,0.015
49,1.6973333333333336,1.6613232367374353,-0.8673333333333333,-0.6941656921302368,1.9061333333333332,1.4519947834072355,-2.6073,-2.6076629643913214,-1.5708333333333335,-1.5708333328735395,0.0,-9.944832667409015e-11,0.19896637625857724,0.168745,0.015
50,1.6972666666666667,1.6613051469122417,-0.848,-0.6941069236575128,1.9016666666666666,1.4517891733118071,-2.6079666666666665,-2.608296278893184,-1.5704333333333331,-1.5704333330511113,0.0,-5.113255913419263e-11,0.19466474493372532,0.171735,0.015
51,1.6972333333333331,1.6612923453612034,-0.8283999999999999,-0.694114711663605,1.8970333333333336,1.4516717545277174,-2.6102666666666665,-2.6105680706907513,-1.5701333333333334,-1.5701333331658511,0.0,-2.0267425085336338e-11,0.19046929761364792,0.175332,0.015
52,1.6971999999999998,1.6612848070864001,-0.8085333333333334,-0.694263969994814,1.8922333333333334,1.4516326644944362,-2.6140333333333334,-2.6143106644165,-1.5699333333333334,-1.5699333332323804,0.0,-2.904927241796505e-12,0.18640297510752743,0.179561,0.015
53,1.6971999999999998,1.6612804364736162,-0.7884333333333333,-0.6945503210063196,1.8872,1.4516468160770961,-2.6191,-2.619354043185317,-1.5698,-1.5697999999374668,0.0,6.393407473234818e-12,0.18248784233972,0.184394,0.015
54,1.6971999999999998,1.6612783815025818,-0.7681,-0.6949649099149544,1.8819333333333332,1.4517064226089376,-2.6253333333333333,-2.625564342177229,-1.5697333333333334,-1.5697333332865735,0.0,9.163384823297823e-12,0.17876164398147837,0.189819,0.015
55,1.6971999999999998,1.6612641597557276,-0.7544666666666666,-0.6951809153887496,1.8783333333333332,1.4515974629519461,-2.6298666666666666,-2.6300628352690003,-1.5697,-1.5696999999632064,0.0,8.899142939704473e-12,0.17649821834366552,0.193789,0.015
56,1.6972666666666667,1.6612638556265367,-0.754,-0.6954998124702986,1.8791,1.4516694149628167,-2.634733333333333,-2.634915829817768,-1.5701,-1.5700999998838168,0.0,-1.4561272640256907e-11,0.1767368159505338,0.194403,0.015
57,1.6973666666666667,1.661263492818474,-0.7669,-0.6957612235540802,1.8841333333333334,1.4517327459109721,-2.6389333333333336,-2.639104155377552,-1.5708000000000002,-1.5707999997591813,0.0,-5.023643809873422e-11,0.17950601747551032,0.191515,0.015
58,1.6974999999999998,1.6612648555982423,-0.7862666666666667,-0.6961430219365171,1.8913,1.4518360221642075,-2.6442666666666663,-2.6444248919380366,-1.5717333333333334,-1.5717333329456338,0.0,-9.1472638313474e-11,0.18374070039041288,0.187372,0.015
59,1.6976000000000002,1.6612643801533538,-0.8057333333333334,-0.6963438927127271,1.8978000000000002,1.451891893333587,-2.6477,-2.64784917219279,-1.5724333333333333,-1.572433332850843,0.0,-1.1778545633312122e-10,0.1880249933883337,0.183333,0.015
60,1.6976666666666667,1.6612601977170083,-0.8251666666666667,-0.6963825859577443,1.9035333333333335,1.4518738357188852,-2.6493333333333333,-2.6494738885636937,-1.5729666666666666,-1.5729666661286352,0.0,-1.3342046952465724e-10,0.1923135859157006,0.179472,0.015
61,1.697733333333333,1.661253201824203,-0.8445999999999999,-0.6963527318646018,1.9085999999999999,1.45178667798885,-2.6492999999999998,-2.6494318271054977,-1.5733666666666668,-1.5733666661045356,0.0,-1.4072474988591077e-10,0.19663268677485113,0.175915,0.015
62,1.6977666666666666,1.6612452303199776,-0.864,-0.6963020620847485,1.9129666666666667,1.4516518180328195,-2.6477,-2.6478241654250763,-1.5736666666666668,-1.5736666660982206,0.0,-1.433503244700471e-10,0.20094270272931655,0.1727,0.015
63,1.6978666666666669,1.661237148871176,-0.8824666666666666,-0.6962471795324215,1.9162666666666668,1.4515070517174566,-2.6457,-2.6458166084366472,-1.5739,-1.5738999994385054,0.0,-1.424178566843356e-10,0.20494752671831923,0.169886,0.015
64,1.6978666666666669,1.6612301257632154,-0.9014666666666665,-0.6961876690871103,1.9194000000000002,1.45134163927265,-2.6422000000000003,-2.64231174012566,-1.5740666666666667,-1.5740666661118219,0.0,-1.4156826361773142e-10,0.20918904707993508,0.167571,0.015
65,1.6978666666666669,1.6612242075973493,-0.9205666666666668,-0.696126354956698,1.9218666666666666,1.4511624383319703,-2.6373333333333338,-2.6374427049775386,-1.5741333333333334,-1.5741333327870923,0.0,-1.4018638835753403e-10,0.2134161060235118,0.165706,0.015
66,1.6978666666666669,1.661219027576021,-0.9395666666666666,-0.6960681374651664,1.9239333333333333,1.4509824384598522,-2.6318,-2.6319081064109118,-1.5741666666666667,-1.5741666661281914,0.0,-1.390298365789905e-10,0.21768369400839171,0.164469,0.015
67,1.6978666666666669,1.6612148610887651,-0.9584,-0.6960106597484228,1.9252666666666667,1.4507945153127284,-2.625,-2.625108984307494,-1.5741333333333334,-1.5741333328009224,0.0,-1.3836040230464404e-10,0.22185406427717,0.163771,0.015
68,1.6978666666666669,1.6612107273519543,-0.9769,-0.6959540750636749,1.9259666666666666,1.4505985778996553,-2.6170000000000004,-2.6171103031691603,-1.5740666666666667,-1.574066666143289,0.0,-1.3701730931392528e-10,0.2259236975212949,0.16368,0.015
69,1.6830999999999998,1.6612052156974488,-1.0004333333333333,-0.6958785552946584,1.9424,1.4503162676349297,-2.6044,-2.6045134126091694,-1.5766666666666669,-1.5766666658339965,0.0,-2.244112139017125e-10,0.23642454995431408,0.167464,0.05
70,1.6525999999999998,1.661213743155653,-1.0274,-0.6958596666761585,1.9738333333333333,1.4501991312029598,-2.5906333333333333,-2.590773241427128,-1.5818333333333332,-1.5818333315861945,0.0,-4.75895473190474e-10,0.2530434700489961,0.175915,0.05
71,1.6053,1.661230317973634,-1.0577666666666667,-0.695851899498206,2.0199666666666665,1.4501374401857943,-2.577166666666667,-2.5771998673199614,-1.5894333333333333,-1.5894333326561265,0.0,-1.9930470999602174e-10,0.2765308444572098,0.191702,0.05
72,1.5549,1.6612508644098505,-1.0866333333333333,-0.6958020482970974,2.0638666666666667,1.4499990793401178,-2.5671,-2.5671768877620718,-1.5965666666666667,-1.5965666645431793,0.0,-6.389660939558441e-10,0.3002479587512195,0.210569,0.05
73,1.5015333333333334,1.6612616716033932,-1.1134666666666668,-0.695754560512266,2.1048666666666667,1.4498708191906198,-2.5601000000000003,-2.560206531651297,-1.6032666666666666,-1.6032666629979948,0.0,-1.1272979062405347e-09,0.3237839087092701,0.231632,0.05
74,1.4452666666666667,1.6612653931496435,-1.1381333333333332,-0.6957095614292287,2.1428,1.4497606417570008,-2.555766666666667,-2.5558911483175146,-1.6095666666666666,-1.609566661570988,0.0,-1.5981536128461526e-09,0.34705854726008223,0.254367,0.05
75,1.3861999999999999,1.6612653479086021,-1.1605333333333334,-0.6956741080944286,2.1773666666666665,1.4496916425395678,-2.5538000000000003,-2.5539324796402347,-1.6154666666666666,-1.6154666604211614,0.0,-1.998192066474989e-09,0.36996981930940975,0.27835,0.05
76,1.3244999999999998,1.6612654248048415,-1.1805,-0.6956738982609227,2.2083666666666666,1.4496928818694166,-2.5538333333333334,-2.5539656115934704,-1.6209999999999998,-1.6209999929743792,0.0,-2.2917432436021e-09,0.3924396406896263,0.303303,0.05
77,1.2604,1.6612655515615211,-1.1978333333333335,-0.6957742784774641,2.235533333333333,1.4497514861290939,-2.5555999999999996,-2.555724851305565,-1.6261333333333334,-1.6261333259895725,0.0,-2.439886753601196e-09,0.4143689201615405,0.329024,0.05
78,1.1943000000000001,1.6612635992202227,-1.2123333333333335,-0.6960025432366458,2.2586333333333335,1.4498265811124664,-2.5587666666666666,-2.5588775509101924,-1.6308333333333334,-1.6308333262117183,0.0,-2.4064607163556365e-09,0.4356644087926618,0.355362,0.05
79,1.1266666666666667,1.6612593278592533,-1.2238333333333333,-0.6963418173937483,2.2773666666666665,1.449910189108996,-2.5631,-2.563191280825636,-1.635,-1.6349999936831996,0.0,-2.166285060162325e-09,0.4562018638303206,0.382186,0.05
80,1.0580333333333334,1.6612529732216483,-1.2322,-0.696765427248756,2.2915,1.4499996559244435,-2.5683000000000002,-2.568367414125072,-1.6386,-1.6385999950332022,0.0,-1.7242349304619254e-09,0.4758653432201593,0.409416,0.05
81,0.989,1.6612447466536333,-1.2372666666666667,-0.6972522851131386,2.3008666666666664,1.4500929200752983,-2.5741333333333327,-2.5741737532642515,-1.6415333333333333,-1.6415333302009545,0.0,-1.097270172783289e-09,0.49452746826489685,0.436989,0.05
82,0.9202,1.6612323766532981,-1.2389666666666665,-0.6977501500089335,2.3053666666666666,1.4500923902011194,-2.5803666666666665,-2.5805021529635894,-1.6437,-1.6436999891624524,0.0,-3.5604709639638403e-09,0.5121097550805178,0.464884,0.05
83,0.8522666666666666,1.661229505136953,-1.2373,-0.6982680578641058,2.3049,1.4501009209668287,-2.5867999999999998,-2.5869232478059807,-1.6449999999999998,-1.6449999902488297,0.0,-2.5511965092846203e-09,0.5284659858771543,0.493031,0.05
84,0.7858333333333333,1.6612289189738885,-1.2323000000000002,-0.6987975121246319,2.299433333333333,1.4501288807939616,-2.5932,-2.5933056360253306,-1.6453999999999998,-1.6453999915181885,0.0,-2.2335319232605467e-09,0.5434857250793789,0.521384,0.05
85,0.7214,1.6612289399469204,-1.2240666666666666,-0.6993172458184056,2.2889666666666666,1.450168605825925,-2.5993666666666666,-2.5994571731167264,-1.6448999999999998,-1.644899992719412,0.0,-1.925211794020349e-09,0.5571089938399163,0.549937,0.05
86,0.6595,1.6612293144051855,-1.2127333333333334,-0.6998092516086951,2.273633333333333,1.4502155543632531,-2.6051333333333333,-2.605211014499366,-1.6435333333333333,-1.6435333271529509,0.0,-1.6366910981548183e-09,0.5692933598930826,0.57863,0.05
87,0.6004333333333333,1.6612299055001896,-1.1985333333333335,-0.700255710733578,2.2535333333333334,1.4502658017551024,-2.610333333333333,-2.6104004711466136,-1.6413666666666666,-1.641366661450894,0.0,-1.3795233748259315e-09,0.580058716639946,0.607467,0.05
88,0.5445000000000001,1.6612305155521678,-1.1816333333333333,-0.7006383692617142,2.2288666666666668,1.4503141731217695,-2.6148000000000002,-2.614858729543284,-1.6384999999999998,-1.6384999956003776,0.0,-1.1593304722210149e-09,0.5894329462121207,0.636396,0.05
89,0.5076,1.661226889854491,-1.1620666666666668,-0.7007995141935883,2.2100666666666666,1.4502941223638979,-2.6170666666666667,-2.617115564158445,-1.6329,-1.6328999966358062,0.0,-8.766970404619679e-10,0.5945413790496049,0.656161,0.015
90,0.4888333333333333,1.6612228693996336,-1.1408333333333334,-0.7008560873365308,2.1989666666666667,1.450257640769345,-2.6181666666666668,-2.618207697526651,-1.6253666666666666,-1.6253666641912168,0.0,-6.275235166194771e-10,0.5956288565340464,0.666364,0.015
91,0.4872,1.661219520332761,-1.1186333333333334,-0.7009051130185111,2.1969666666666665,1.4502288368381293,-2.6191,-2.619134547926895,-1.6165666666666667,-1.6165666649877686,0.0,-2.636557699873418e-10,0.5930761738400259,0.667027,0.015
92,0.48586666666666667,1.6612199091814883,-1.0962666666666667,-0.7011729285311886,2.195133333333333,1.4502660294609329,-2.6221666666666668,-2.6221962755115893,-1.6091666666666666,-1.6091666655855617,0.0,7.297891391543395e-10,0.5905338838512703,0.667743,0.015
93,0.4847666666666666,1.6612228770329025,-1.0734333333333332,-0.7016427784312125,2.1931333333333334,1.4503560825554433,-2.6271666666666667,-2.6271917447278463,-1.6029333333333333,-1.6029333361852485,0.0,1.1715210628634305e-08,0.5879335955312445,0.668597,0.015
94,0.48386666666666667,1.661228722216769,-1.0502,-0.7023060188873861,2.1908999999999996,1.4505012969231907,-2.6339333333333332,-2.633955950091199,-1.5977,-1.597700036697678,0.0,7.356841306118777e-08,0.5852922164715234,0.669615,0.015
95,0.48310000000000003,1.6612368588374424,-1.0265666666666666,-0.7031499812077769,2.1884,1.4507047334292644,-2.6422333333333334,-2.642257797130949,-1.5933333333333335,-1.593333422198659,0.0,2.4589527582395666e-07,0.5826375542170256,0.670823,0.015
96,0.48246666666666665,1.6612472641263576,-1.0026,-0.704162203361672,2.1856333333333335,1.45096881288102,-2.6519333333333335,-2.651961990000867,-1.5897,-1.5897001038270437,0.0,3.853077888314101e-07,0.5799886168196978,0.672218,0.015
97,0.4819,1.661259790468095,-0.9783,-0.70532507819618,2.1825666666666668,1.451294532236221,-2.6628666666666665,-2.6629021963742896,-1.5866666666666667,-1.586666778185185,0.0,3.77569879266829e-07,0.5773739053051217,0.673827,0.015
98,0.4814666666666667,1.661282385386294,-0.9537333333333334,-0.7065870093081444,2.1791666666666667,1.4516600887032511,-2.674933333333333,-2.674932047300602,-1.5841333333333332,-1.584133333438854,0.0,3.3194412462929706e-10,0.5747915936231102,0.675626,0.015
99,0.4811,1.6613021680909539,-0.9289000000000001,-0.7079059109095773,2.1754000000000002,1.4520223926795646,-2.6879666666666666,-2.687948642575125,-1.5820333333333334,-1.5820333335992116,0.0,7.505502962161128e-11,0.5722748040462438,0.677644,0.015
100,0.48079999999999995,1.6613319566046507,-0.9038333333333334,-0.7093664690398713,2.1712666666666665,1.4524662414833263,-2.7018333333333335,-2.701712080186246,-1.5803,-1.5803000021685014,0.0,6.997969008926091e-10,0.5698168021126049,0.679863,0.015
101,0.4805333333333333,1.6613651384612294,-0.8785333333333334,-0.7109557383267673,2.1667666666666667,1.4529796446502283,-2.7164,-2.716175763766149,-1.5789,-1.578900004021345,0.0,1.3334047139080965e-09,0.5674413281610082,0.682294,0.015
102,0.48036666666666666,1.6613885573797522,-0.8616,-0.712076190155711,2.1636333333333333,1.453370405820753,-2.726333333333333,-2.7260614898799043,-1.5780666666666667,-1.5780666717193477,0.0,1.7488512151466996e-09,0.5659274947893748,0.684008,0.015
103,0.48033333333333333,1.6614122876214144,-0.8603666666666667,-0.7132681634222298,2.1653333333333333,1.4537929513269527,-2.736933333333333,-2.7365991862565546,-1.5778666666666668,-1.5778666733183617,0.0,2.341770904899515e-09,0.5661088371210132,0.684597,0.015
104,0.4804,1.6614351520023338,-0.875,-0.7144010592869143,2.1717666666666666,1.4542070180949374,-2.747033333333333,-2.746643471091219,-1.5781333333333334,-1.5781333419615589,0.0,3.057746015175115e-09,0.567968316498126,0.683944,0.015
105,0.48046666666666665,1.6614620892655472,-0.8970666666666668,-0.7158947657074987,2.181,1.4547363435572065,-2.760766666666667,-2.7602744395262526,-1.5784333333333331,-1.57843334616589,0.0,4.573017605994073e-09,0.570822883629981,0.682913,0.015
106,0.4805,1.6614811892941048,-0.9194,-0.7170636314670004,2.1894000000000005,1.4551595179660608,-2.7717666666666667,-2.771210569779834,-1.5785666666666665,-1.5785666838363002,0.0,6.171484016798658e-09,0.5736964891820442,0.681808,0.015
107,0.4805,1.66149257745043,-0.9419,-0.7179164825465107,2.1969000000000003,1.4554694295628896,-2.7801666666666667,-2.77955670347085,-1.5785666666666665,-1.5785666889537597,0.0,8.110917347236012e-09,0.576574907957565,0.680679,0.015
108,0.48046666666666665,1.6614972149108853,-0.9646,-0.7184687288340874,2.203533333333333,1.4556622433758062,-2.7861333333333334,-2.785481789731484,-1.5784666666666667,-1.5784666952273512,0.0,1.0595294155450925e-08,0.579471792559844,0.679559,0.015
109,0.4804333333333333,1.6614962807847464,-0.9874333333333333,-0.7187418269316402,2.2093333333333334,1.4557439102753247,-2.7898,-2.789115282043355,-1.5782999999999998,-1.5783000361013664,0.0,1.371449495557868e-08,0.5823805025981174,0.678459,0.015
110,0.48036666666666666,1.6614912814757654,-1.0104,-0.7187659342835448,2.2143333333333333,1.4557265584864116,-2.7912999999999997,-2.79058755668556,-1.5780666666666667,-1.5780667106454231,0.0,1.711205751519537e-08,0.5853190768594195,0.677416,0.015
111,0.48033333333333333,1.6614840201375485,-1.0334666666666668,-0.7186325042459941,2.2185333333333332,1.455620508259357,-2.7907666666666664,-2.7900277815226904,-1.5777999999999999,-1.5778000505117145,0.0,2.0052477196167963e-08,0.5882564660898072,0.67643,0.015
112,0.4802666666666667,1.6614805675771311,-1.0565666666666667,-0.7185002727176732,2.2219333333333333,1.4554917800088143,-2.7882999999999996,-2.7875514852887395,-1.5775,-1.577500047925107,0.0,1.913469983553366e-08,0.5911836123910756,0.67555,0.015
113,0.48023333333333335,1.6614833847150074,-1.0797333333333334,-0.7184092025374039,2.2245333333333335,1.4553821302318326,-2.7840333333333334,-2.7833085278238623,-1.5772000000000002,-1.5772000362440823,0.0,1.429812872543612e-08,0.5940680249994041,0.674754,0.015
114,0.4801666666666667,1.6614921965933713,-1.1028666666666667,-0.7183691571210897,2.226366666666667,1.4553031396144882,-2.778033333333333,-2.7773862060182783,-1.5769,-1.5769000233007322,0.0,8.963398321097773e-09,0.596923742202088,0.674077,0.015
115,0.48013333333333336,1.661504087343079,-1.1259666666666666,-0.7183602965926975,2.2274333333333334,1.4552425003428928,-2.7704,-2.769903283125479,-1.5766,-1.5766000128620061,0.0,4.797983273041824e-09,0.599730320037898,0.673498,0.015
116,0.49346666666666666,1.6615149110906886,-1.1507333333333334,-0.7183184705622382,2.2418,1.4551492926145082,-2.759933333333333,-2.759696492417588,-1.5747666666666664,-1.5747666695346447,0.0,1.015308928020226e-09,0.6014065051154528,0.664416,0.05
117,0.5214666666666666,1.6615233380610044,-1.1771,-0.7182483918177678,2.2689,1.455032977482236,-2.7482666666666664,-2.7482388256880186,-1.5713333333333335,-1.5713333334103876,0.0,1.48516804273616e-11,0.601754870280694,0.646772,0.05
118,0.5654333333333333,1.6615453003873777,-1.2043666666666666,-0.7181419215781966,2.307933333333333,1.4548229184039452,-2.7367666666666666,-2.736865549236579,-1.5662,-1.5662000003506953,0.0,1.0296545060663382e-10,0.6007874467305651,0.6211,0.05
119,0.6133333333333333,1.661547179036309,-1.2300000000000002,-0.7180424225321785,2.3438666666666665,1.4545961337859272,-2.7279666666666667,-2.7280831803316743,-1.5607666666666666,-1.5607666678547407,0.0,3.305681311134546e-10,0.5988398397005622,0.595747,0.05
120,0.6653333333333333,1.6615428914033488,-1.2531999999999999,-0.7179494628316712,2.3762333333333334,1.4543729746256624,-2.7214333333333336,-2.72155832235371,-1.5549666666666664,-1.5549666688138732,0.0,6.057679915648342e-10,0.595644351061371,0.570794,0.05
121,0.7214999999999999,1.6615346191322644,-1.2736666666666665,-0.7178635379442265,2.404666666666667,1.4541618329285828,-2.7168666666666668,-2.716992386433739,-1.5487333333333335,-1.5487333364281701,0.0,8.976007927440377e-10,0.59105014703065,0.546309,0.05
122,0.7818999999999999,1.6615240479891724,-1.2911,-0.7177859450117657,2.4288333333333334,1.4539687569578217,-2.7139333333333333,-2.714054114170529,-1.5420666666666667,-1.5420666705978197,0.0,1.1805401402883863e-09,0.5849199985621576,0.52232,0.05
123,0.8463666666666666,1.661512960647272,-1.3052000000000001,-0.7177206466187179,2.448366666666667,1.4538050231824096,-2.7123666666666666,-2.7124793209753286,-1.5349666666666668,-1.534966671286308,0.0,1.4441178460940926e-09,0.5771695803113537,0.498898,0.05
124,0.9146333333333333,1.6615035761757126,-1.3157,-0.7176760923864447,2.4629333333333334,1.4536869921535787,-2.711866666666667,-2.711971001172868,-1.5275333333333334,-1.5275333385402048,0.0,1.7014504484456034e-09,0.567747881515383,0.476094,0.05
125,0.9862666666666667,1.6614956636251235,-1.3223666666666667,-0.717648261252182,2.4722666666666666,1.4536064171153518,-2.7122000000000006,-2.712296245630906,-1.5199,-1.5199000056890557,0.0,1.9489939613651174e-09,0.5566697497109828,0.453971,0.05
126,1.0606666666666669,1.6614891828786145,-1.325,-0.7176492641612482,2.4761333333333333,1.4535542182807102,-2.7131000000000003,-2.7131886764837674,-1.5122999999999998,-1.512300006061613,0.0,2.1795989881565962e-09,0.5439869279551446,0.432603,0.05
127,1.1371,1.6614840002114182,-1.3235333333333335,-0.7176880074933608,2.4744333333333333,1.4535224057722256,-2.714366666666667,-2.714448345172547,-1.5049666666666666,-1.5049666729863078,0.0,2.3831565805531675e-09,0.529824855841521,0.412082,0.05
128,1.2147,1.6614797351313642,-1.3179999999999998,-0.7177480226064746,2.4671333333333334,1.4535035255955133,-2.7158,-2.715875325273054,-1.4981333333333333,-1.4981333398010634,0.0,2.5510812428109425e-09,0.5143539573901413,0.392527,0.05
129,1.2936666666666665,1.6614759619358366,-1.3078333333333334,-0.7178073595752036,2.4535333333333336,1.4534891964215788,-2.717166666666666,-2.7172363648146525,-1.494,-1.4940000063484007,0.0,2.5721698105555924e-09,0.49724283269931624,0.373721,0.05
130,1.3713333333333333,1.6614724375818188,-1.2947333333333333,-0.7178527929502558,2.4351333333333334,1.453474537490495,-2.7183333333333333,-2.718398150565651,-1.4906999999999997,-1.4907000061759994,0.0,2.5566313491453906e-09,0.47969188954016273,0.356495,0.05
131,1.4484333333333332,1.6614681738573538,-1.2776666666666665,-0.7178439649935653,2.410766666666667,1.4534390650613294,-2.7188,-2.7188606406268536,-1.4902666666666666,-1.4902666724799598,0.0,2.412220984478562e-09,0.4610244825491698,0.340472,0.05
132,1.5216,1.6614639052517322,-1.2590999999999999,-0.7178267788041108,2.383,1.4533923727396223,-2.718833333333334,-2.7188903206141055,-1.4886333333333333,-1.4886333389123225,0.0,2.341146835333623e-09,0.4428522996598789,0.326816,0.05
133,1.5933333333333335,1.661459240510371,-1.2366666666666666,-0.7177898163877069,2.3491666666666666,1.4533046278243695,-2.7175,-2.717554296027275,-1.4898,-1.4898000052299454,0.0,2.179829823993144e-09,0.42356485543752015,0.314654,0.05
134,1.6603666666666665,1.6614540851551438,-1.2132999999999998,-0.7177445012250427,2.312666666666667,1.4532010938702808,-2.7157666666666667,-2.715818109825917,-1.4897,-1.4897000049531905,0.0,2.0695944073648988e-09,0.40502212044810676,0.305316,0.05
135,1.7250666666666667,1.6614514479314693,-1.1867666666666665,-0.7176930334252918,2.2704666666666666,1.4530700255117974,-2.7119666666666666,-2.7120188914719026,-1.4922666666666669,-1.4922666715112396,0.0,1.9966388408528758e-09,0.3856194672548926,0.298008,0.05
136,1.7855333333333334,1.6614510643585478,-1.1592333333333333,-0.7176383129810864,2.2251333333333334,1.4529225762124627,-2.706466666666667,-2.706523052039845,-1.4951999999999999,-1.4952000050000749,0.0,2.0316539555716182e-09,0.36667697593075277,0.293632,0.05
137,1.8257666666666668,1.66145119968811,-1.133,-0.7175692217282108,2.1914666666666665,1.4527252806831203,-2.6984333333333335,-2.698496866895742,-1.5018666666666665,-1.5018666717439508,0.0,1.9885153726675747e-09,0.3524488482095168,0.292704,0.015
138,1.8458333333333332,1.661449830914124,-1.1096333333333332,-0.7174992364229494,2.1725,1.4525191213936426,-2.6903666666666664,-2.6904356727691745,-1.5096666666666667,-1.5096666714951834,0.0,1.8101659077220235e-09,0.34305949344215336,0.293004,0.015
139,1.8473,1.6614453367405846,-1.0888,-0.7174331238342687,2.1687333333333334,1.452318669185056,-2.6837666666666666,-2.6838359133287915,-1.5182,-1.518200004117464,0.0,1.469577127478225e-09,0.3380594840088929,0.29359,0.015
140,1.8485666666666667,1.6614379338009562,-1.0674666666666666,-0.7173752239595887,2.1650000000000005,1.4521465001155178,-2.6798,-2.6798631654921223,-1.525566666666667,-1.5255666698646255,0.0,1.093342130476314e-09,0.3331019106339893,0.294539,0.015
141,1.8496666666666666,1.6614304543942269,-1.0456666666666667,-0.7173313905489835,2.1612666666666667,1.4520262224370026,-2.6782333333333335,-2.678288153598198,-1.5319,-1.5319000023681795,0.0,7.798135084085528e-10,0.32819174677067037,0.295869,0.015
142,1.8506333333333334,1.6614270795909412,-1.0234666666666665,-0.7173352189536517,2.1574666666666666,1.4519975321458072,-2.6788333333333334,-2.678883243653333,-1.5373666666666665,-1.5373666685081127,0.0,5.867352656699818e-10,0.32331671056585454,0.297573,0.015
143,1.8514666666666668,1.6614311488739968,-1.0009,-0.7175197569107112,2.1535666666666664,1.452077606121817,-2.6814,-2.6814509286089367,-1.542066666666667,-1.5420666682733626,0.0,4.973797495015366e-10,0.31846108209478574,0.299674,0.015
144,1.8521666666666665,1.6614383462151043,-0.9779999999999999,-0.7178774824637943,2.1495333333333337,1.4522120554514264,-2.6857333333333333,-2.685785406470873,-1.5461333333333334,-1.5461333347372976,0.0,4.2366001989691887e-10,0.31366064030257157,0.302198,0.015
145,1.8527666666666667,1.6614472138565002,-0.9548,-0.7183981091631472,2.1453333333333333,1.4523852836597122,-2.6917000000000004,-2.691751533656824,-1.5496333333333332,-1.549633334520191,0.0,3.5015960820824255e-10,0.30894066021838074,0.305165,0.015
146,1.8532666666666666,1.6614573262236765,-0.9312999999999999,-0.7190650111393762,2.1409000000000002,1.4525946609500948,-2.6991,-2.6991491432890835,-1.5526666666666664,-1.55266666763087,0.0,2.788696618842666e-10,0.30430214035765835,0.308564,0.015
147,1.8537,1.6614686748098886,-0.9075333333333333,-0.7198684725758688,2.1362333333333337,1.4528436473798403,-2.7078,-2.70784518482642,-1.5552666666666666,-1.5552666674204227,0.0,2.1427422943075273e-10,0.2997755958648479,0.312412,0.015
148,1.8540666666666665,1.6614811959578257,-0.8835333333333333,-0.7207915885162712,2.1313,1.453134207550048,-2.7175999999999996,-2.717640023358445,-1.5575333333333334,-1.5575333338973043,0.0,1.5797624423342774e-10,0.29537628055453496,0.316694,0.015
149,1.8544,1.6614949012504454,-0.8593333333333334,-0.7218270731743767,2.1260999999999997,1.4534701557810334,-2.7283999999999993,-2.728433906335454,-1.5595,-1.55950000040039,0.0,1.1081027018455423e-10,0.29113320467618387,0.321415,0.015
